id,availability,condition,title,color,description,image_link,link,price,sale_price,brand,google_product_category,InventoryStatus,IsHot,sellstart,schedule
MT1M22272CL50410,in stock,new,MIT 排釦造型美胸BRA TOP,黑,"台灣製造/彈性羅紋面料/美胸深Ｖ設計／胸前排釦設計/肩帶可調節長度/內層使用涼感裡布/胸下圍鬆緊帶包覆/內附下厚上薄可拆一片式胸墊（3.2CM厚墊）, L碼使用厚度約1.2CM胸墊",https://pic.pzcdn.tw/pazzo/ProductBasic/7feb09e0-ce9f-42f3-bd67-3ae1e8710d88.jpg,https://www.pazzo.com.tw/market/n/22272?c=50410,590.00 TWD,399.00 TWD,PAZZO,1604,N,N,2024-05-13,20240603
MT1M21407CL48190,in stock,new,透肌紗圓領長袖上衣,黑,透肌感建議著內搭/小圓領造型/領口.袖口.下擺彈性羅紋拼接,https://pic.pzcdn.tw/pazzo/ProductBasic/9617725e-105d-4169-b53e-fc372b2f1c58.jpg,https://www.pazzo.com.tw/market/n/21407?c=48190,790.00 TWD,790.00 TWD,PAZZO,1604,N,N,2023-09-25,20230925
MT1M21876CL49346,in stock,new,MIT 露肩拼接造型上衣,鐵灰,台灣製造/PAZZO自訂開發布料/彈性舒適棉質面料/假兩件拼接設計/露肩造型,https://pic.pzcdn.tw/pazzo/ProductBasic/d4a248fc-dbf0-472a-a3a2-afa6b39dd948.jpg,https://www.pazzo.com.tw/market/n/21876?c=49346,590.00 TWD,590.00 TWD,PAZZO,1604,N,N,2024-02-01,20240115
MT1M22644CL51220,in stock,new,MIT Golden Smile刺繡抽繩BRA TOP(佑妮聯名款),白,MIT台灣製造/ 質感logo刺繡設計/ 羅紋布料/ 內層BRA為涼感牛奶絲/ 附可拆式上薄下厚胸墊/ 三角形胸墊集中托高不壓胸/ 中線車縫不跑杯/ 兩側細抽繩設計可自行調節/ 每批布皆有些微色差屬正常現象,https://pic.pzcdn.tw/pazzo/ProductBasic/c6d820ed-29f3-4589-9f30-d79cec169689.jpg,https://www.pazzo.com.tw/market/n/22644?c=51220,690.00 TWD,590.00 TWD,PAZZO,1604,N,N,2024-08-18,20240818
MT1M21759CL49071,in stock,new,挺版無領皮革外套,咖,挺版質感皮革面料/無領拉鍊設計/正面口袋造型/有內裡,https://pic.pzcdn.tw/pazzo/ProductBasic/cd1c8f53-1cc7-461d-8bc4-4c11654382ac.jpg,https://www.pazzo.com.tw/market/n/21759?c=49071,1490.00 TWD,1490.00 TWD,PAZZO,1604,Y,N,2023-12-18,20231218
MT1M13303CL30594,in stock,new,雪紡碎花拼透膚蕾絲魚尾長裙,黑,側拉鍊/下擺透膚蕾絲花邊拼接/直筒裙剪裁/魚尾設計,https://pic.pzcdn.tw/pazzo/ProductBasic/cf61ad63-bad6-40c9-a5c4-73584e34d889.jpg,https://www.pazzo.com.tw/market/n/13303?c=30594,490.00 TWD,490.00 TWD,PAZZO,1604,Y,N,2020-08-30,20180822
MT1M21623CL48726,in stock,new,隨性洗舊刷色牛仔寬褲,黑,舒適顯瘦牛仔布料/ 寬版隨性剪裁設計/ 下擺不修邊設計,https://pic.pzcdn.tw/pazzo/ProductBasic/d4d2deaf-4450-4695-bbe5-01c9599423a4.jpg,https://www.pazzo.com.tw/market/n/21623?c=48726,1290.00 TWD,1290.00 TWD,PAZZO,1604,N,N,2024-03-02,20231211
MT1M20620CL46372,in stock,new,電影獨家授權經典台詞TEE,花瓶白,"台灣製造/PAZZO自訂開發布料/此版型男生為正常,女生穿著為寬鬆",https://pic.pzcdn.tw/pazzo/ProductBasic/d501a977-0631-4cbf-9397-0bdac5fbf932.jpg,https://www.pazzo.com.tw/market/n/20620?c=46372,590.00 TWD,490.00 TWD,PAZZO,1604,N,N,2023-03-29,20230210
MT1M13233CL30433,in stock,new,光澤感鬆緊開衩中長裙,紫,腰圍鬆緊/兩側開衩/無內裡/不會透,https://pic.pzcdn.tw/pazzo/ProductBasic/dbbf4579-e16b-4a63-afe1-0b91854efee3.jpg,https://www.pazzo.com.tw/market/n/13233?c=30433,490.00 TWD,490.00 TWD,PAZZO,1604,Y,N,2018-08-22,20180822
MT1M21804CL49187,in stock,new,蕾絲小碎花連身長洋裝,黑底黃花,"質感雪紡棉滑小碎花布/細肩造型,可調節長度/胸口蕾絲花布拼造型/腰結綁帶造型/有內理",https://pic.pzcdn.tw/pazzo/ProductBasic/8289e25b-63b2-456f-ad11-6eeaece5880b.jpg,https://www.pazzo.com.tw/market/n/21804?c=49187,790.00 TWD,790.00 TWD,PAZZO,1604,N,N,2024-01-08,20240108
MT1M22738CL51421,in stock,new,洗舊刷色皮革短裙,黑咖,質感洗色皮革布料/ 車線修身設計/ 內裡為褲型設計,https://pic.pzcdn.tw/pazzo/ProductBasic/ef29ce35-c091-4819-a607-b234dd1ba8bc.jpg,https://www.pazzo.com.tw/market/n/22738?c=51421,790.00 TWD,790.00 TWD,PAZZO,1604,Y,N,2024-09-09,20240909
MT1M20400CL45796,in stock,new,MIT 極柔美膚發熱細肩帶平口BRA TOP,淺灰,"MIT台灣製造/ 含蠶絲蛋白美膚機能 /發熱吸濕排汗/ 一片式上薄下厚胸墊,胸墊可拆/ 彈性細肩帶,肩帶不可調/ 穿著舒適無負擔",https://pic.pzcdn.tw/pazzo/ProductBasic/f2a8b8fc-4682-4656-875a-dec123e71f71.jpg,https://www.pazzo.com.tw/market/n/20400?c=45796,490.00 TWD,399.00 TWD,PAZZO,1604,Y,N,2022-12-10,20221031
MT1M20484CL46031,in stock,new,小香風質感毛呢外套,紫,質感毛呢面料/珍珠排釦/有小墊肩/有內裡/兩側有口袋,https://pic.pzcdn.tw/pazzo/ProductBasic/fe180247-ea5b-4aca-8c8e-34c5be5711ac.jpg,https://www.pazzo.com.tw/market/n/20484?c=46031,1290.00 TWD,1290.00 TWD,PAZZO,1604,Y,N,2023-03-19,20230109
MT1M21945CL49543,in stock,new,調節釦造型割破牛仔褲,淺藍,舒適牛仔面料/側腰調節釦可調整腰圍/割破造型,https://pic.pzcdn.tw/pazzo/ProductBasic/f1bcc9b3-e052-456b-8d90-20820ba1e4f7.jpg,https://www.pazzo.com.tw/market/n/21945?c=49543,1090.00 TWD,1090.00 TWD,PAZZO,1604,N,N,2024-04-20,20240325
MT1M21895CL49405,in stock,new,毛絨針織綁帶長褲,咖,舒適毛絨針織親膚紗/腰圍鬆緊帶設計/寬褲版型/後口袋造型,https://pic.pzcdn.tw/pazzo/ProductBasic/f61bf2e0-7e30-4146-9078-bba5da994bd1.jpg,https://www.pazzo.com.tw/market/n/21895?c=49405,1190.00 TWD,1190.00 TWD,PAZZO,1604,N,N,2024-03-01,20240115
MT1M21977CL49631,in stock,new,MIT Golden Smile多色刺繡短TEE(佑妮聯名款),海藍,MIT台灣製造/ 舒適精梳棉布料/ 精緻質感標語刺繡設計,https://pic.pzcdn.tw/pazzo/ProductBasic/f72c1998-ffa4-4047-8243-bfc6f8c14353.jpg,https://www.pazzo.com.tw/market/n/21977?c=49631,590.00 TWD,399.00 TWD,PAZZO,1604,N,N,2024-04-17,20240219
MT1M22113CL50614,in stock,new,品牌LOGO質感輕型小設計襯衫,深灰,不易皺質感襯衫布料/ 袖口2顆釦子可調整鬆緊度/ 品牌金屬圓片裝飾標,https://pic.pzcdn.tw/pazzo/ProductBasic/fac1ae1b-9fa9-4d7b-8d08-b45477e30666.jpg,https://www.pazzo.com.tw/market/n/22113?c=50614,790.00 TWD,790.00 TWD,PAZZO,1604,N,N,2024-06-24,20240415
MT1M20398CL45788,in stock,new,& IN THING 透肌款短版上衣,黑,舒適透肌坑紋面料/前後領下立體細褶線造型/成份以官網標示為主,https://pic.pzcdn.tw/pazzo/ProductBasic/fe161ebc-020a-4994-8555-b436db0b673e.jpg,https://www.pazzo.com.tw/market/n/20398?c=45788,490.00 TWD,399.00 TWD,PAZZO,1604,N,N,2023-08-20,20221114
MT1M22045CL49826,in stock,new,小雛菊印花細肩洋裝(千千聯名款),藍,S+為千千限定裙長/小雛菊印花造型/有內裡/肩帶可調結/後挖背設計,https://pic.pzcdn.tw/pazzo/ProductBasic/d76be16a-8fd4-4a37-b55f-4f4de6e90175.jpg,https://www.pazzo.com.tw/market/n/22045?c=49826,1090.00 TWD,1090.00 TWD,PAZZO,1604,N,N,2024-04-20,20240401
MT1M22163CL50146,in stock,new,MIT 小蝴蝶結方領捲邊短版上衣,紅,"MIT台灣製造/ 品牌自訂開發布料/ 舒適彈力棉布/ 前方領造型,固定式蝴蝶結裝飾 /下擺及袖口捲邊造型/短版合身版型",https://pic.pzcdn.tw/pazzo/ProductBasic/df759e12-e94c-4c85-80df-6241245e5849.jpg,https://www.pazzo.com.tw/market/n/22163?c=50146,490.00 TWD,399.00 TWD,PAZZO,1604,Y,N,2024-04-29,20240429
MT1M21910CL49443,in stock,new,& IN THING印花設計大學TEE,淺花灰,台灣製造/自訂開發布料/舒適大絨布/正面印花設計/寬鬆版型,https://pic.pzcdn.tw/pazzo/ProductBasic/ea975039-574f-4f46-be27-8ac435d536b9.jpg,https://www.pazzo.com.tw/market/n/21910?c=49443,890.00 TWD,890.00 TWD,PAZZO,1604,N,N,2024-01-15,20240115
MT1M19869CL44581,in stock,new,PAZZO 品牌刺繡襪(三入),白,LOGO 刺繡 / 中長襪版型 / 厚度試中適合一年四季穿著 / 同色三入一組,https://pic.pzcdn.tw/pazzo/ProductBasic/f2a03a0d-0564-4bca-8c9a-9aaf9cf28acd.jpg,https://www.pazzo.com.tw/market/n/19869?c=44581,520.00 TWD,520.00 TWD,PAZZO,1604,N,N,2024-03-24,店面限定
MT1M6850CL15688,in stock,new,MIT 數字2白皮革貼布短袖上衣,黑 / 白 / 白,"",https://pic.pzcdn.tw/pazzo/ProductBasic/fa5246b0-dfd1-4ecc-b410-04b8e66a77cc.jpg,https://www.pazzo.com.tw/market/n/6850?c=15688,390.00 TWD,390.00 TWD,PAZZO,1604,Y,N,2015-01-21,20140623
MT1M20790CL46774,in stock,new,品牌LOGO麻花刺繡針織外套,黑,品牌經典LOGO刺繡/麻花針織/V領排釦造型,https://pic.pzcdn.tw/pazzo/ProductBasic/f8b763e2-9fc8-4bdd-8c58-1dd802b9a32f.jpg,https://www.pazzo.com.tw/market/n/20790?c=46774,890.00 TWD,890.00 TWD,PAZZO,1604,Y,N,2023-12-18,20230327
MT1M22043CL49817,in stock,new,無腰結雙口袋造型A字短裙(挺版羅馬布),白,中低腰版型/前片假口袋裝飾/腰圍內細鬆緊帶設計/內附安全褲內裡,https://pic.pzcdn.tw/pazzo/ProductBasic/f8ba7597-db96-455b-bf9e-84363c4c4359.jpg,https://www.pazzo.com.tw/market/n/22043?c=49817,590.00 TWD,590.00 TWD,PAZZO,1604,N,N,2024-05-09,20240325
MT1M22144CL50096,in stock,new,MIT 雙口袋造型工裝棉裙,牙白,台灣製造/自訂開發布料/舒適厚大絨布/腰結彈性抽繩設計/兩側袋蓋真口袋/兩側斜口袋/後開岔設計/下襬不修邊造型/後下襬開岔/衛衣面料不修邊造型會有些微掉屑屬正常現象,https://pic.pzcdn.tw/pazzo/ProductBasic/d9466bcf-6008-4d93-b270-70ab2b93d3c5.jpg,https://www.pazzo.com.tw/market/n/22144?c=50096,790.00 TWD,790.00 TWD,PAZZO,1604,N,N,2024-05-13,20240513
MT1M22041CL49813,in stock,new,品牌LOGO皮革兩用包,銀,品牌LOGO造型/附內裡/內部小夾層/附兩條可替換背帶/手提肩背兩用,https://pic.pzcdn.tw/pazzo/ProductBasic/db770314-3504-4c2f-b527-20f71548de75.jpg,https://www.pazzo.com.tw/market/n/22041?c=49813,1090.00 TWD,1090.00 TWD,PAZZO,1604,N,N,2024-06-01,20240506
MT1M21790CL49158,in stock,new,MIT親膚柔棉圓領捲邊上衣,黑,台灣製造/自訂開發布料/親膚柔棉面料/袖口、下襬捲邊造型,https://pic.pzcdn.tw/pazzo/ProductBasic/dc0c0a93-3319-481c-a147-fd90c1e28bb8.jpg,https://www.pazzo.com.tw/market/n/21790?c=49158,490.00 TWD,399.00 TWD,PAZZO,1604,N,N,2024-02-26,20240226
MT1M21774CL49113,in stock,new,天鵝絨微喇叭側開岔顯瘦長褲,黑,"天鵝絨面料/寬腰結設計/微喇叭版型/側開岔造型/XS碼褲長較短,適合嬌小身型",https://pic.pzcdn.tw/pazzo/ProductBasic/dc8a0543-8741-4164-9b27-6568875ce58e.jpg,https://www.pazzo.com.tw/market/n/21774?c=49113,790.00 TWD,790.00 TWD,PAZZO,1604,Y,N,2023-12-18,20231218
MT1M22176CL50183,in stock,new,MIT品牌LOGO側抓縐圓領上衣,白,台灣製造/自訂開發超柔彈布料/品牌LOGO刺繡造型/顯瘦側抓縐造型,https://pic.pzcdn.tw/pazzo/ProductBasic/e4f2f237-723a-4144-91bf-7580cf9902cd.jpg,https://www.pazzo.com.tw/market/n/22176?c=50183,590.00 TWD,399.00 TWD,PAZZO,1604,N,N,2024-06-30,20240506
MT1M22077CL49917,in stock,new,緞面修身魚尾長裙,粉杏,質感光澤緞面布料/ 修身剪裁/ 有內裡,https://pic.pzcdn.tw/pazzo/ProductBasic/e5fa517d-a549-4b5f-a61d-e260542c8543.jpg,https://www.pazzo.com.tw/market/n/22077?c=49917,890.00 TWD,890.00 TWD,PAZZO,1604,N,N,2024-04-08,20240408
MT1M22043CL49819,in stock,new,無腰結雙口袋造型A字短裙(挺版羅馬布),麻灰,中低腰版型/前片假口袋裝飾/腰圍內細鬆緊帶設計/內附安全褲內裡,https://pic.pzcdn.tw/pazzo/ProductBasic/e8fe9dec-4ab4-460e-ab83-67a5e7baf4b0.jpg,https://www.pazzo.com.tw/market/n/22043?c=49819,590.00 TWD,590.00 TWD,PAZZO,1604,N,N,2024-05-09,20240325
MT1M21973CL49617,in stock,new,品牌LOGO標語刺繡大學TEE,麻灰,品牌LOGO刺繡設計/舒適衛衣面料/圓領造型,https://pic.pzcdn.tw/pazzo/ProductBasic/ecf73194-c9ff-45aa-b54a-8dc9a31218af.jpg,https://www.pazzo.com.tw/market/n/21973?c=49617,890.00 TWD,890.00 TWD,PAZZO,1604,N,N,2024-02-26,20240226
MT1M20104CL45094,in stock,new,品牌LOGO小香配色針織小外套,杏,舒適柔膚針織質料/品牌LOGO刺繡設計,https://pic.pzcdn.tw/pazzo/ProductBasic/f6e3f942-cacd-4e23-9e44-1358fd52d895.jpg,https://www.pazzo.com.tw/market/n/20104?c=45094,790.00 TWD,790.00 TWD,PAZZO,1604,N,N,2023-01-30,20221024
MT1M22609CL51160,in stock,new,條紋傘擺細肩帶上衣,藍底白條,肩帶可調式/ 後片鬆緊設計方便穿著,https://pic.pzcdn.tw/pazzo/ProductBasic/5a08bc90-b89b-4cad-b419-f194ae1afc7f.jpg,https://www.pazzo.com.tw/market/n/22609?c=51160,490.00 TWD,490.00 TWD,PAZZO,1604,N,N,2024-08-05,20240805
MT1M21505CL48423,in stock,new,洞洞感抽繩鬆緊帶針織中長裙,白,腰圍鬆緊帶抽繩造型/附親膚內裡/洞洞針織面料,https://pic.pzcdn.tw/pazzo/ProductBasic/69970577-748b-4bb9-be62-f78d072cb769.jpg,https://www.pazzo.com.tw/market/n/21505?c=48423,890.00 TWD,890.00 TWD,PAZZO,1604,N,N,2023-11-27,20231127
MT1M22160CL50138,in stock,new,舒適雲朵魚尾長裙,棕咖,舒適軟糯雲朵面料/無腰節鬆緊帶設計/魚尾裙擺設計,https://pic.pzcdn.tw/pazzo/ProductBasic/7307c953-e737-4a16-b452-afced17d7e4b.jpg,https://www.pazzo.com.tw/market/n/22160?c=50138,790.00 TWD,790.00 TWD,PAZZO,1604,N,N,2024-07-22,20240520
MT1M21505CL48425,in stock,new,洞洞感抽繩鬆緊帶針織中長裙,天藍,腰圍鬆緊帶抽繩造型/附親膚內裡/洞洞針織面料,https://pic.pzcdn.tw/pazzo/ProductBasic/7dccf53c-9e2c-4c3a-9109-3a495956a4ff.jpg,https://www.pazzo.com.tw/market/n/21505?c=48425,890.00 TWD,890.00 TWD,PAZZO,1604,N,N,2023-11-27,20231127
MT1M22126CL50042,in stock,new,微光透肌感澎袖襯衫,深灰,微光澤透肌布料/ 澎袖設計/ 立體門襟設計,https://pic.pzcdn.tw/pazzo/ProductBasic/7e2722af-44f2-49c1-9060-9ce541515494.jpg,https://www.pazzo.com.tw/market/n/22126?c=50042,790.00 TWD,790.00 TWD,PAZZO,1604,N,N,2024-06-24,20240422
MT1M22041CL49812,in stock,new,品牌LOGO皮革兩用包,黑,品牌LOGO造型/附內裡/內部小夾層/附兩條可替換背帶/手提肩背兩用,https://pic.pzcdn.tw/pazzo/ProductBasic/7ec851bf-4ecd-48e9-ab87-ff0a6ae6b270.jpg,https://www.pazzo.com.tw/market/n/22041?c=49812,1090.00 TWD,1090.00 TWD,PAZZO,1604,N,N,2024-06-01,20240506
MT1M21689CL48873,in stock,new,小香風無腰結顯瘦短褲,白,小香風織紋面料/無腰結設計/側邊隱形拉鍊/有內裡/正面有口袋,https://pic.pzcdn.tw/pazzo/ProductBasic/7f37078e-85b6-4c09-8b13-31160b9cc051.jpg,https://www.pazzo.com.tw/market/n/21689?c=48873,690.00 TWD,690.00 TWD,PAZZO,1604,Y,N,2024-01-08,20240108
MT1M21973CL49618,in stock,new,品牌LOGO標語刺繡大學TEE,靛藍,品牌LOGO刺繡設計/舒適衛衣面料/圓領造型,https://pic.pzcdn.tw/pazzo/ProductBasic/7f444183-9e18-4bf2-8fcd-4873f03976e0.jpg,https://www.pazzo.com.tw/market/n/21973?c=49618,890.00 TWD,890.00 TWD,PAZZO,1604,N,N,2024-02-26,20240226
MT1M22260CL50387,in stock,new,珍珠光澤蝴蝶結垂墜耳環(佑妮聯名款),透光粉,韓國直送/ 粉色為透明水光感/ 耳針設計,https://pic.pzcdn.tw/pazzo/ProductBasic/9004752f-58e9-4d1b-97ce-ddd403d46814.jpg,https://www.pazzo.com.tw/market/n/22260?c=50387,490.00 TWD,399.00 TWD,PAZZO,1604,N,N,2024-08-18,20240818
MT1M21507CL48430,in stock,new,經典寬版西裝直紋西裝外套,深灰,厚版西裝直紋面料/H型修身剪裁/長型墊肩/後中開岔設計,https://pic.pzcdn.tw/pazzo/ProductBasic/905b3198-4726-4c0d-bcfd-76c4efa5e4c6.jpg,https://www.pazzo.com.tw/market/n/21507?c=48430,1590.00 TWD,1590.00 TWD,PAZZO,1604,N,N,2023-12-04,20231204
MT1M19520CL43740,in stock,new,修身壓線款西裝外套,深灰,質感西裝面料/後雙開岔/領片壓線設計/有內裡/厚墊肩,https://pic.pzcdn.tw/pazzo/ProductBasic/98dc1cb1-f4e0-481c-99e1-6babeaf747b2.jpg,https://www.pazzo.com.tw/market/n/19520?c=43740,1290.00 TWD,1290.00 TWD,PAZZO,1604,Y,N,2022-05-07,20220207
MT1M20138CL45168,in stock,new,質感天絲麻抽繩開岔裙,暖杏,質感極親膚天絲麻/ 顯瘦布料不貼膚/ 鬆緊腰頭設計/ 側邊開岔好比例,https://pic.pzcdn.tw/pazzo/ProductBasic/9d0943fb-7465-438d-9dcc-ac735cefccc1.jpg,https://www.pazzo.com.tw/market/n/20138?c=45168,690.00 TWD,690.00 TWD,PAZZO,1604,Y,N,2022-08-22,20220822
MT1M21656CL48815,in stock,new,霧感翻領皮革短版外套,深咖,質感霧面感面料/雙頭拉鍊設計/下擺內縮鬆緊帶/翻領造型/兩側口袋,https://pic.pzcdn.tw/pazzo/ProductBasic/faf9dcd9-0907-4402-a055-569a78d8a6f0.jpg,https://www.pazzo.com.tw/market/n/21656?c=48815,1490.00 TWD,1490.00 TWD,PAZZO,1604,N,N,2023-12-07,20231106
MT1M20621CL46377,in stock,new,極彈合身短版上衣,青藍,柔軟極彈棉質面料/合身不緊身版型/百搭單品,https://pic.pzcdn.tw/pazzo/ProductBasic/f518ca9c-eb7e-48b5-91f0-d3d774a76303.jpg,https://www.pazzo.com.tw/market/n/20621?c=46377,490.00 TWD,399.00 TWD,PAZZO,1604,Y,N,2023-09-01,20230130
MT1M21024CL47278,in stock,new,透肌感圓領側開岔洋裝,深灰,圓領造型/後開釦設計/下襬兩側開岔/霧面質感透肌面料,https://pic.pzcdn.tw/pazzo/ProductBasic/df546fc2-7761-47ea-a5f7-db58da8a6062.jpg,https://www.pazzo.com.tw/market/n/21024?c=47278,690.00 TWD,690.00 TWD,PAZZO,1604,Y,N,2023-07-02,20230619
MT1M21555CL48558,in stock,new,皺皺綁結造型長洋裝,黑,微彈壓皺泡泡布/澎袖造型/後美背綁帶造型/多層次抓皺拼接/有內裡,https://pic.pzcdn.tw/pazzo/ProductBasic/e2dc4bba-6e2f-4d70-8065-25fc7885743f.jpg,https://www.pazzo.com.tw/market/n/21555?c=48558,1290.00 TWD,1290.00 TWD,PAZZO,1604,N,N,2024-03-25,20240325
MT1M21725CL48969,in stock,new,雙口袋薄鋪棉毛呢棒球外套,深藍,內裡薄鋪棉/口袋設計/親膚毛呢面料,https://pic.pzcdn.tw/pazzo/ProductBasic/ee8d97fd-b439-4f03-989c-a84ec3a36dd9.jpg,https://www.pazzo.com.tw/market/n/21725?c=48969,1690.00 TWD,1490.00 TWD,PAZZO,1604,N,N,2023-11-27,20231127
MT1M18916CL42348,in stock,new,基本款圓領短版TEE,黑,台灣製造/自訂開發布料/基本款百搭必備,https://pic.pzcdn.tw/pazzo/ProductBasic/f0592429-807c-4619-b388-d1de6bf05aba.jpg,https://www.pazzo.com.tw/market/n/18916?c=42348,390.00 TWD,299.00 TWD,PAZZO,1604,N,N,2023-02-10,20210726
MT1M21792CL49163,in stock,new,品牌LOGO毛毛造型兩用小圓包,米白,品牌LOGO織標裝飾/毛毛造型/ 開口磁吸釦/ 附可拆式調節長背帶,https://pic.pzcdn.tw/pazzo/ProductBasic/f22d1809-5b73-46ab-8ee4-5d418134915c.jpg,https://www.pazzo.com.tw/market/n/21792?c=49163,890.00 TWD,890.00 TWD,PAZZO,1604,Y,N,2023-12-04,20231204
MT1M20740CL46656,in stock,new,質感交疊剪裁西裝外套,深棕,挺料西裝布/不易皺/有墊肩/整件有內裡/交疊剪裁設計/胸左假口袋裝飾/前兩側有袋蓋式真口袋/成份以官網標示為主,https://pic.pzcdn.tw/pazzo/ProductBasic/fd72387e-4105-4431-bc8c-49102583ef0c.jpg,https://www.pazzo.com.tw/market/n/20740?c=46656,1390.00 TWD,1390.00 TWD,PAZZO,1604,N,N,2023-03-27,20230327
MT1M22113CL50009,in stock,new,品牌LOGO質感輕型小設計襯衫,牙白,不易皺質感襯衫布料/ 袖口2顆釦子可調整鬆緊度/ 品牌金屬圓片裝飾標,https://pic.pzcdn.tw/pazzo/ProductBasic/e51022e8-3ac0-4806-b8a2-ba262737efe5.jpg,https://www.pazzo.com.tw/market/n/22113?c=50009,790.00 TWD,790.00 TWD,PAZZO,1604,N,N,2024-06-24,20240415
MT1M21845CL49287,in stock,new,微透肌極彈捲邊高領上衣,深咖,彈力舒適細針織布料/ 捲邊設計/ 親膚微透肌感,https://pic.pzcdn.tw/pazzo/ProductBasic/eb664e25-c613-469b-942b-ece7e4e44752.jpg,https://www.pazzo.com.tw/market/n/21845?c=49287,490.00 TWD,399.00 TWD,PAZZO,1604,N,N,2024-01-08,20240108
MT1M20082CL45034,in stock,new,MIT美圖顯瘦後開岔長裙(空氣棉),黑,台灣製造/自訂美圖布料/顯瘦版型/舒適彈性/無裡布/後中下擺開岔,https://pic.pzcdn.tw/pazzo/ProductBasic/ed5d78cb-3393-42f2-8f40-d29f18382aad.jpg,https://www.pazzo.com.tw/market/n/20082?c=45034,790.00 TWD,790.00 TWD,PAZZO,1604,N,N,2023-03-30,20220822
MT1M22113CL50618,in stock,new,品牌LOGO質感輕型小設計襯衫,黑,不易皺質感襯衫布料/ 袖口2顆釦子可調整鬆緊度/ 品牌金屬圓片裝飾標,https://pic.pzcdn.tw/pazzo/ProductBasic/f14a7403-c346-4a47-8ae3-6343d24e7eab.jpg,https://www.pazzo.com.tw/market/n/22113?c=50618,790.00 TWD,790.00 TWD,PAZZO,1604,N,N,2024-06-24,20240415
MT1M21977CL49627,in stock,new,MIT Golden Smile多色刺繡短TEE(佑妮聯名款),白,MIT台灣製造/ 舒適精梳棉布料/ 精緻質感標語刺繡設計,https://pic.pzcdn.tw/pazzo/ProductBasic/f95faa69-6a8b-4b68-9bf9-7419a21fbb41.jpg,https://www.pazzo.com.tw/market/n/21977?c=49627,590.00 TWD,399.00 TWD,PAZZO,1604,N,N,2024-04-17,20240219
MT1M19925CL44701,in stock,new,微開岔直筒顯瘦西褲,炭灰,質感西裝面料/版型修飾臀部/兩側有口袋/後面假口袋造型/褲口外側小開岔設計,https://pic.pzcdn.tw/pazzo/ProductBasic/fc8bfadb-f4c7-453d-9085-36f20963a016.jpg,https://www.pazzo.com.tw/market/n/19925?c=44701,690.00 TWD,690.00 TWD,PAZZO,1604,Y,N,2022-08-08,20220808
MT1M21109CL47493,in stock,new,MIT 羅紋細肩BRA背心(URBAN RESEARCH聯名款),米杏,"台灣製造/ PAZZO自訂開發布料 /舒適彈性細羅紋面料/細肩方領造型/雙層設計,內層下圍整圈鬆緊帶/附一片式薄胸墊",https://pic.pzcdn.tw/pazzo/ProductBasic/fd55cd63-4f22-43fd-a4f7-a1d9a6e4f57e.jpg,https://www.pazzo.com.tw/market/n/21109?c=47493,590.00 TWD,399.00 TWD,PAZZO,1604,N,N,2024-02-13,20230619
MT1M18605CL41626,in stock,new,日常簡約百搭束口針織長褲,白杏,舒適彈力針織/腰圍寬鬆緊帶設計/褲口有抽繩可做縮口造型,https://pic.pzcdn.tw/pazzo/ProductBasic/58609451-a8c6-4fcd-bd0f-e9ac3725dfb3.jpg,https://www.pazzo.com.tw/market/n/18605?c=41626,790.00 TWD,790.00 TWD,PAZZO,1604,N,N,2021-05-06,20210506
MT1M22139CL50084,in stock,new,MIT空氣棉休閒短洋裝,霧灰,MIT台灣製造/ 澎澎感空氣Q彈布料/ 後中壓線修飾身形/ 兩側附隱形口袋/ 直筒修身剪裁,https://pic.pzcdn.tw/pazzo/ProductBasic/f865e095-0fef-439a-be57-2f0a31f6c824.jpg,https://www.pazzo.com.tw/market/n/22139?c=50084,790.00 TWD,590.00 TWD,PAZZO,1604,Y,N,2024-03-16,20240415
MT1M22139CL50082,in stock,new,MIT空氣棉休閒短洋裝,白,MIT台灣製造/ 澎澎感空氣Q彈布料/ 後中壓線修飾身形/ 兩側附隱形口袋/ 直筒修身剪裁,https://pic.pzcdn.tw/pazzo/ProductBasic/50dc18cb-620d-447c-a75a-d8ddd5b60cf4.jpg,https://www.pazzo.com.tw/market/n/22139?c=50082,790.00 TWD,590.00 TWD,PAZZO,1604,N,N,2024-03-16,20240415
MT1M22205CL50277,in stock,new,PETS 條紋短褲HOOHOO吊飾,奶油棕,"愛心鼻子長毛HOOHOO/ 耳朵玉米鬚/ 項鍊可拆/ 穿著條紋短褲，短褲可脫/   PPP品牌金屬圓片吊飾/毛絨娃娃具延展性,每隻毛色、身型與外觀略有不同，皆屬正常現象。",https://pic.pzcdn.tw/pazzo/ProductBasic/5547e723-bd14-4b6c-9fcf-ac968666739a.jpg,https://www.pazzo.com.tw/market/n/22205?c=50277,590.00 TWD,590.00 TWD,PAZZO,1604,N,N,2024-08-27,20240722
MT1M21785CL49144,in stock,new,微透肌感捲捲邊造型大圓領上衣,黑,Q彈微透肌感親膚布料/捲捲邊造型/大圓領設計,https://pic.pzcdn.tw/pazzo/ProductBasic/5d9726d4-9fe4-42c2-9e94-c7d143062817.jpg,https://www.pazzo.com.tw/market/n/21785?c=49144,490.00 TWD,399.00 TWD,PAZZO,1604,Y,N,2024-03-18,20240318
