id,availability,condition,description,image_link,link,title,price,sale_price,gtin,mpn,brand,google_product_category,item_group_id,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4
ZH159M-橘,"in stock",new,"RIDE MORE 自行車襪 (追風襪)",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH159M-Orange-1-F.jpg,https://www.footer.com.tw/product-detail/ZH159MMORANGE?utm_source=FB_dynamic&utm_medium=adGeek,"RIDE MORE 自行車襪 (追風襪)",590,380,-,-,footer,全產品【新品＆活動企劃】輕壓力襪,ZH159M,全產品,【新品＆活動企劃】,輕壓力襪,,
ZH159M-粉,"in stock",new,"RIDE MORE 自行車襪 (追風襪)",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH159M-Pink-1-F.jpg,https://www.footer.com.tw/product-detail/ZH159MMPINK?utm_source=FB_dynamic&utm_medium=adGeek,"RIDE MORE 自行車襪 (追風襪)",590,380,-,-,footer,全產品【新品＆活動企劃】輕壓力襪,ZH159M,全產品,【新品＆活動企劃】,輕壓力襪,,
ZH159M-白,"in stock",new,"RIDE MORE 自行車襪 (追風襪)",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH159M-White-1-F.jpg,https://www.footer.com.tw/product-detail/ZH159MMWHITE?utm_source=FB_dynamic&utm_medium=adGeek,"RIDE MORE 自行車襪 (追風襪)",590,380,-,-,footer,全產品【新品＆活動企劃】輕壓力襪,ZH159M,全產品,【新品＆活動企劃】,輕壓力襪,,
ZH159XL-黑,"in stock",new,"RIDE MORE 自行車襪 (追風襪)",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH159XL-Black-1-F.jpg,https://www.footer.com.tw/product-detail/ZH159XLXLBLACK?utm_source=FB_dynamic&utm_medium=adGeek,"RIDE MORE 自行車襪 (追風襪)",590,380,-,-,footer,全產品【新品＆活動企劃】微分子襪,ZH159XL,全產品,【新品＆活動企劃】,微分子襪,,
ZH159XL-藍,"in stock",new,"RIDE MORE 自行車襪 (追風襪)",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH159XL-Blue-1-F.jpg,https://www.footer.com.tw/product-detail/ZH159XLXLBLUE?utm_source=FB_dynamic&utm_medium=adGeek,"RIDE MORE 自行車襪 (追風襪)",590,380,-,-,footer,全產品【新品＆活動企劃】微分子襪,ZH159XL,全產品,【新品＆活動企劃】,微分子襪,,
ZH159XL-橘,"in stock",new,"RIDE MORE 自行車襪 (追風襪)",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH159XL-Orange-1-F.jpg,https://www.footer.com.tw/product-detail/ZH159XLXLORANGE?utm_source=FB_dynamic&utm_medium=adGeek,"RIDE MORE 自行車襪 (追風襪)",590,380,-,-,footer,全產品【新品＆活動企劃】微分子襪,ZH159XL,全產品,【新品＆活動企劃】,微分子襪,,
ZH159XL-白,"in stock",new,"RIDE MORE 自行車襪 (追風襪)",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH159XL-White-1-F.jpg,https://www.footer.com.tw/product-detail/ZH159XLXLWHITE?utm_source=FB_dynamic&utm_medium=adGeek,"RIDE MORE 自行車襪 (追風襪)",590,380,-,-,footer,全產品【新品＆活動企劃】微分子襪,ZH159XL,全產品,【新品＆活動企劃】,微分子襪,,
ZH160L-黑,"in stock",new,天生贏家運動氣墊襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH160L-black-F01.jpg,https://www.footer.com.tw/product-detail/ZH160LLBLACK?utm_source=FB_dynamic&utm_medium=adGeek,天生贏家運動氣墊襪,280,230,-,-,footer,全產品【依襪型】運動襪,ZH160L,全產品,【依襪型】,運動襪,,
ZH160L-白,"in stock",new,天生贏家運動氣墊襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH160L-white-F01.jpg,https://www.footer.com.tw/product-detail/ZH160LLWHITE?utm_source=FB_dynamic&utm_medium=adGeek,天生贏家運動氣墊襪,280,230,-,-,footer,全產品【依襪型】運動襪,ZH160L,全產品,【依襪型】,運動襪,,
ZH160M-黑,"in stock",new,天生贏家運動氣墊襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH160M-black-F01.jpg,https://www.footer.com.tw/product-detail/ZH160MMBLACK?utm_source=FB_dynamic&utm_medium=adGeek,天生贏家運動氣墊襪,280,230,-,-,footer,全產品【依襪型】運動襪,ZH160M,全產品,【依襪型】,運動襪,,
ZH160M-白,"in stock",new,天生贏家運動氣墊襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH160M-white-F01.jpg,https://www.footer.com.tw/product-detail/ZH160MMWHITE?utm_source=FB_dynamic&utm_medium=adGeek,天生贏家運動氣墊襪,280,230,-,-,footer,全產品【依襪型】運動襪,ZH160M,全產品,【依襪型】,運動襪,,
ZH160XL-黑,"in stock",new,天生贏家運動氣墊襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH160XL-black-F01.jpg,https://www.footer.com.tw/product-detail/ZH160XLXLBLACK?utm_source=FB_dynamic&utm_medium=adGeek,天生贏家運動氣墊襪,280,230,-,-,footer,"全產品【依襪型】Attitude 態度潮流",ZH160XL,全產品,【依襪型】,"Attitude 態度潮流",,
ZH160XL-白,"in stock",new,天生贏家運動氣墊襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH160XL-white-F01.jpg,https://www.footer.com.tw/product-detail/ZH160XLXLWHITE?utm_source=FB_dynamic&utm_medium=adGeek,天生贏家運動氣墊襪,280,230,-,-,footer,"全產品【依襪型】Attitude 態度潮流",ZH160XL,全產品,【依襪型】,"Attitude 態度潮流",,
ZH165L-藍,"in stock",new,流行先驅運動氣墊襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH165L-blue-F01.jpg,https://www.footer.com.tw/product-detail/ZH165LLBLUE?utm_source=FB_dynamic&utm_medium=adGeek,流行先驅運動氣墊襪,280,230,-,-,footer,全產品【依襪型】運動襪,ZH165L,全產品,【依襪型】,運動襪,,
ZH165M-藍,"in stock",new,流行先驅運動氣墊襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH165M-blue-F01.jpg,https://www.footer.com.tw/product-detail/ZH165MMBLUE?utm_source=FB_dynamic&utm_medium=adGeek,流行先驅運動氣墊襪,280,230,-,-,footer,全產品【依襪型】運動襪,ZH165M,全產品,【依襪型】,運動襪,,
ZH165XL-藍,"in stock",new,流行先驅運動氣墊襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH165XL-blue-F01.jpg,https://www.footer.com.tw/product-detail/ZH165XLXLBLUE?utm_source=FB_dynamic&utm_medium=adGeek,流行先驅運動氣墊襪,280,230,-,-,footer,"全產品【依襪型】Attitude 態度潮流",ZH165XL,全產品,【依襪型】,"Attitude 態度潮流",,
ZH167L-黑,"in stock",new,極簡素色主義者襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH167L-black-F01.jpg,https://www.footer.com.tw/product-detail/ZH167LLBLACK?utm_source=FB_dynamic&utm_medium=adGeek,極簡素色主義者襪,280,230,-,-,footer,全產品【依襪型】運動襪,ZH167L,全產品,【依襪型】,運動襪,,
ZH167L-白,"in stock",new,極簡素色主義者襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH167L-white-F01.jpg,https://www.footer.com.tw/product-detail/ZH167LLWHITE?utm_source=FB_dynamic&utm_medium=adGeek,極簡素色主義者襪,280,230,-,-,footer,全產品【依襪型】運動襪,ZH167L,全產品,【依襪型】,運動襪,,
ZH167M-黑,"in stock",new,極簡素色主義者襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH167M-black-F01.jpg,https://www.footer.com.tw/product-detail/ZH167MMBLACK?utm_source=FB_dynamic&utm_medium=adGeek,極簡素色主義者襪,280,230,-,-,footer,全產品【依襪型】運動襪,ZH167M,全產品,【依襪型】,運動襪,,
ZH167M-白,"in stock",new,極簡素色主義者襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH167M-white-F01.jpg,https://www.footer.com.tw/product-detail/ZH167MMWHITE?utm_source=FB_dynamic&utm_medium=adGeek,極簡素色主義者襪,280,230,-,-,footer,全產品【依襪型】運動襪,ZH167M,全產品,【依襪型】,運動襪,,
ZH167XL-黑,"in stock",new,極簡素色主義者襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH167XL-black-F01.jpg,https://www.footer.com.tw/product-detail/ZH167XLXLBLACK?utm_source=FB_dynamic&utm_medium=adGeek,極簡素色主義者襪,280,230,-,-,footer,全產品【依襪型】運動襪,ZH167XL,全產品,【依襪型】,運動襪,,
ZH167XL-白,"in stock",new,極簡素色主義者襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH167XL-white-F01.jpg,https://www.footer.com.tw/product-detail/ZH167XLXLWHITE?utm_source=FB_dynamic&utm_medium=adGeek,極簡素色主義者襪,280,230,-,-,footer,全產品【依襪型】運動襪,ZH167XL,全產品,【依襪型】,運動襪,,
ZH169L-黑,"in stock",new,hen可以運動氣墊襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH169L-black-F01.jpg,https://www.footer.com.tw/product-detail/ZH169LLBLACK?utm_source=FB_dynamic&utm_medium=adGeek,hen可以運動氣墊襪,280,230,-,-,footer,全產品【依襪型】運動襪,ZH169L,全產品,【依襪型】,運動襪,,
ZH169L-白,"in stock",new,hen可以運動氣墊襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH169L-white-F01.jpg,https://www.footer.com.tw/product-detail/ZH169LLWHITE?utm_source=FB_dynamic&utm_medium=adGeek,hen可以運動氣墊襪,280,230,-,-,footer,全產品【依襪型】運動襪,ZH169L,全產品,【依襪型】,運動襪,,
ZH169XL-黑,"in stock",new,hen可以運動氣墊襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH169XL-black-F01.jpg,https://www.footer.com.tw/product-detail/ZH169XLXLBLACK?utm_source=FB_dynamic&utm_medium=adGeek,hen可以運動氣墊襪,280,230,-,-,footer,全產品【依襪型】運動襪,ZH169XL,全產品,【依襪型】,運動襪,,
ZH169XL-白,"in stock",new,hen可以運動氣墊襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH169XL-white-F01.jpg,https://www.footer.com.tw/product-detail/ZH169XLXLWHITE?utm_source=FB_dynamic&utm_medium=adGeek,hen可以運動氣墊襪,280,230,-,-,footer,全產品【依襪型】運動襪,ZH169XL,全產品,【依襪型】,運動襪,,
ZH17L-黑,"in stock",new,極地探險家運動輕壓力襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH17L-black-F01.jpg,https://www.footer.com.tw/product-detail/ZH17LBLACK?utm_source=FB_dynamic&utm_medium=adGeek,極地探險家運動輕壓力襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,ZH17,全產品,【依襪型】,輕壓力襪,,
ZH17L-綠,"in stock",new,極地探險家運動輕壓力襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH17L-green-F01.jpg,https://www.footer.com.tw/product-detail/ZH17LGREEN?utm_source=FB_dynamic&utm_medium=adGeek,極地探險家運動輕壓力襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,ZH17,全產品,【依襪型】,輕壓力襪,,
ZH17L-紫,"in stock",new,極地探險家運動輕壓力襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH17L-purple-F01.jpg,https://www.footer.com.tw/product-detail/ZH17LPURPLE?utm_source=FB_dynamic&utm_medium=adGeek,極地探險家運動輕壓力襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,ZH17,全產品,【依襪型】,輕壓力襪,,
ZH171L-黑,"in stock",new,歐北共運動氣墊襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH171L-black-F01.jpg,https://www.footer.com.tw/product-detail/ZH171LLBLACK?utm_source=FB_dynamic&utm_medium=adGeek,歐北共運動氣墊襪,280,230,-,-,footer,全產品【依襪型】運動襪,ZH171L,全產品,【依襪型】,運動襪,,
ZH171XL-黑,"in stock",new,歐北共運動氣墊襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH171XL-black-01-N.jpg,https://www.footer.com.tw/product-detail/ZH171XLXLBLACK?utm_source=FB_dynamic&utm_medium=adGeek,歐北共運動氣墊襪,280,230,-,-,footer,全產品【依襪型】運動襪,ZH171XL,全產品,【依襪型】,運動襪,,
ZH17XL-黑,"in stock",new,極地探險家運動輕壓力襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH17XL-black-F01.jpg,https://www.footer.com.tw/product-detail/ZH17XLXLBLACK?utm_source=FB_dynamic&utm_medium=adGeek,極地探險家運動輕壓力襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,ZH17XL,全產品,【依襪型】,輕壓力襪,,
ZH17XL-綠,"in stock",new,極地探險家運動輕壓力襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH17XL-green-F01.jpg,https://www.footer.com.tw/product-detail/ZH17XLXLGREEN?utm_source=FB_dynamic&utm_medium=adGeek,極地探險家運動輕壓力襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,ZH17XL,全產品,【依襪型】,輕壓力襪,,
ZH17XL-紫,"in stock",new,極地探險家運動輕壓力襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH17XL-purple-F01.jpg,https://www.footer.com.tw/product-detail/ZH17XLXLPURPLE?utm_source=FB_dynamic&utm_medium=adGeek,極地探險家運動輕壓力襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,ZH17XL,全產品,【依襪型】,輕壓力襪,,
ZH186L-黑,"in stock",new,單色運動氣墊襪(童),https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH186-black-1-F.jpg,https://www.footer.com.tw/product-detail/ZH186LBLACK?utm_source=FB_dynamic&utm_medium=adGeek,單色運動氣墊襪(童),250,230,-,-,footer,全產品【依襪型】運動襪,ZH186,全產品,【依襪型】,運動襪,,
ZH186L-深藍,"in stock",new,單色運動氣墊襪(童),https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH186-darkblue-1-F.jpg,https://www.footer.com.tw/product-detail/ZH186LDARKBLUE?utm_source=FB_dynamic&utm_medium=adGeek,單色運動氣墊襪(童),250,230,-,-,footer,全產品【依襪型】運動襪,ZH186,全產品,【依襪型】,運動襪,,
ZH186M-深灰,"in stock",new,單色運動氣墊襪(童),https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH186-darkgray-1-F.jpg,https://www.footer.com.tw/product-detail/ZH186MDARKGRAY?utm_source=FB_dynamic&utm_medium=adGeek,單色運動氣墊襪(童),250,230,-,-,footer,全產品【依襪型】運動襪,ZH186,全產品,【依襪型】,運動襪,,
ZH186L-桃紅,"in stock",new,單色運動氣墊襪(童),https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH186-fuchsia-1-F.jpg,https://www.footer.com.tw/product-detail/ZH186LFUCHSIA?utm_source=FB_dynamic&utm_medium=adGeek,單色運動氣墊襪(童),250,230,-,-,footer,全產品【依襪型】運動襪,ZH186,全產品,【依襪型】,運動襪,,
ZH186M-綠,"in stock",new,單色運動氣墊襪(童),https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH186-green-1-F.jpg,https://www.footer.com.tw/product-detail/ZH186MGREEN?utm_source=FB_dynamic&utm_medium=adGeek,單色運動氣墊襪(童),250,230,-,-,footer,全產品【依襪型】運動襪,ZH186,全產品,【依襪型】,運動襪,,
ZH186L-白,"in stock",new,單色運動氣墊襪(童),https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH186-white-1-F.jpg,https://www.footer.com.tw/product-detail/ZH186LWHITE?utm_source=FB_dynamic&utm_medium=adGeek,單色運動氣墊襪(童),250,230,-,-,footer,全產品【依襪型】運動襪,ZH186,全產品,【依襪型】,運動襪,,
ZH186M-黃,"in stock",new,單色運動氣墊襪(童),https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH186-yellow-1-F.jpg,https://www.footer.com.tw/product-detail/ZH186MYELLOW?utm_source=FB_dynamic&utm_medium=adGeek,單色運動氣墊襪(童),250,230,-,-,footer,全產品【依襪型】運動襪,ZH186,全產品,【依襪型】,運動襪,,
ZH193L-藍頭,"in stock",new,蜜蜂特攻隊運動氣墊襪(童),https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH193-blue-1-F.jpg,https://www.footer.com.tw/product-detail/ZH193LBLUE?utm_source=FB_dynamic&utm_medium=adGeek,蜜蜂特攻隊運動氣墊襪(童),250,230,-,-,footer,全產品【依襪型】運動襪,ZH193,全產品,【依襪型】,運動襪,,
ZH193L-深灰頭,"in stock",new,蜜蜂特攻隊運動氣墊襪(童),https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH193-darkgray-1-F.jpg,https://www.footer.com.tw/product-detail/ZH193LDARKGRAY?utm_source=FB_dynamic&utm_medium=adGeek,蜜蜂特攻隊運動氣墊襪(童),250,230,-,-,footer,全產品【依襪型】運動襪,ZH193,全產品,【依襪型】,運動襪,,
ZH193L-淺灰頭,"in stock",new,蜜蜂特攻隊運動氣墊襪(童),https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH193-gray-1-F.jpg,https://www.footer.com.tw/product-detail/ZH193LGRAY?utm_source=FB_dynamic&utm_medium=adGeek,蜜蜂特攻隊運動氣墊襪(童),250,230,-,-,footer,全產品【依襪型】運動襪,ZH193,全產品,【依襪型】,運動襪,,
ZH193M-黃頭,"in stock",new,蜜蜂特攻隊運動氣墊襪(童),https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH193-yellow-1-F.jpg,https://www.footer.com.tw/product-detail/ZH193MYELLOW?utm_source=FB_dynamic&utm_medium=adGeek,蜜蜂特攻隊運動氣墊襪(童),250,230,-,-,footer,全產品【依襪型】運動襪,ZH193,全產品,【依襪型】,運動襪,,
ZH195-黑,"in stock",new,Baby止滑菱格氣墊襪(童),https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH195-black-1-F.jpg,https://www.footer.com.tw/product-detail/ZH195SBLACK?utm_source=FB_dynamic&utm_medium=adGeek,Baby止滑菱格氣墊襪(童),250,230,-,-,footer,"全產品【99.9%抗菌機能襪】童S (12-15cm)",ZH195,全產品,【99.9%抗菌機能襪】,"童S (12-15cm)",,
ZH196-黑,"in stock",new,星空遊樂園氣墊襪(童),https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH196-black-1-F.jpg,https://www.footer.com.tw/product-detail/ZH196SBLACK?utm_source=FB_dynamic&utm_medium=adGeek,星空遊樂園氣墊襪(童),250,230,-,-,footer,"全產品【99.9%抗菌機能襪】童S (12-15cm)",ZH196,全產品,【99.9%抗菌機能襪】,"童S (12-15cm)",,
ZH196-藍,"in stock",new,星空遊樂園氣墊襪(童),https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH196-blue-1-F.jpg,https://www.footer.com.tw/product-detail/ZH196SBLUE?utm_source=FB_dynamic&utm_medium=adGeek,星空遊樂園氣墊襪(童),250,230,-,-,footer,"全產品【99.9%抗菌機能襪】童S (12-15cm)",ZH196,全產品,【99.9%抗菌機能襪】,"童S (12-15cm)",,
ZH197-藍,"in stock",new,素色baby氣墊襪(童),https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH197-blue-1-F.jpg,https://www.footer.com.tw/product-detail/ZH197XSBLUE?utm_source=FB_dynamic&utm_medium=adGeek,素色baby氣墊襪(童),250,230,-,-,footer,"全產品【99.9%抗菌機能襪】Daily 日常簡約素色",ZH197,全產品,【99.9%抗菌機能襪】,"Daily 日常簡約素色",,
ZH197-灰,"in stock",new,素色baby氣墊襪(童),https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH197-gray-1-F.jpg,https://www.footer.com.tw/product-detail/ZH197XSGRAY?utm_source=FB_dynamic&utm_medium=adGeek,素色baby氣墊襪(童),250,230,-,-,footer,"全產品【99.9%抗菌機能襪】Daily 日常簡約素色",ZH197,全產品,【99.9%抗菌機能襪】,"Daily 日常簡約素色",,
ZH198-藍(偏大),"in stock",new,雙色Baby氣墊襪(童),https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH198-blue-1-F.jpg,https://www.footer.com.tw/product-detail/ZH198XSBLUE?utm_source=FB_dynamic&utm_medium=adGeek,雙色Baby氣墊襪(童),250,230,-,-,footer,"全產品【99.9%抗菌機能襪】童XS (8-12cm)",ZH198,全產品,【99.9%抗菌機能襪】,"童XS (8-12cm)",,
ZH198-灰,"in stock",new,雙色Baby氣墊襪(童),https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH198-gray-1-F.jpg,https://www.footer.com.tw/product-detail/ZH198XSGRAY?utm_source=FB_dynamic&utm_medium=adGeek,雙色Baby氣墊襪(童),250,230,-,-,footer,"全產品【99.9%抗菌機能襪】童XS (8-12cm)",ZH198,全產品,【99.9%抗菌機能襪】,"童XS (8-12cm)",,
ZH198-紫,"in stock",new,雙色Baby氣墊襪(童),https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH198-purple-1-F.jpg,https://www.footer.com.tw/product-detail/ZH198XSPURPLE?utm_source=FB_dynamic&utm_medium=adGeek,雙色Baby氣墊襪(童),250,230,-,-,footer,"全產品【99.9%抗菌機能襪】童XS (8-12cm)",ZH198,全產品,【99.9%抗菌機能襪】,"童XS (8-12cm)",,
ZH200M-藍紅,"in stock",new,經典圖騰運動氣墊襪(童),https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH200-red-1-F.jpg,https://www.footer.com.tw/product-detail/ZH200MDARKBLUE?utm_source=FB_dynamic&utm_medium=adGeek,經典圖騰運動氣墊襪(童),250,230,-,-,footer,全產品【依襪型】運動襪,ZH200,全產品,【依襪型】,運動襪,,
ZH200L-綠黃,"in stock",new,經典圖騰運動氣墊襪(童),https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH200-yellow-1-F.jpg,https://www.footer.com.tw/product-detail/ZH200LYELLOW?utm_source=FB_dynamic&utm_medium=adGeek,經典圖騰運動氣墊襪(童),250,230,-,-,footer,全產品【依襪型】運動襪,ZH200,全產品,【依襪型】,運動襪,,
ZH201L-抹茶綠,"in stock",new,冰淇淋氣墊船短襪(童),https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH201-green-01-F.jpg,https://www.footer.com.tw/product-detail/ZH201LGREEN?utm_source=FB_dynamic&utm_medium=adGeek,冰淇淋氣墊船短襪(童),250,230,-,-,footer,全產品【依襪型】運動襪,ZH201,全產品,【依襪型】,運動襪,,
ZH201L-莓果紫,"in stock",new,冰淇淋氣墊船短襪(童),https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH201-purple-01-F.jpg,https://www.footer.com.tw/product-detail/ZH201LPURPLE?utm_source=FB_dynamic&utm_medium=adGeek,冰淇淋氣墊船短襪(童),250,230,-,-,footer,全產品【依襪型】運動襪,ZH201,全產品,【依襪型】,運動襪,,
ZH201L-香草,"in stock",new,冰淇淋氣墊船短襪(童),https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH201-yellow-01-F.jpg,https://www.footer.com.tw/product-detail/ZH201LYELLOW?utm_source=FB_dynamic&utm_medium=adGeek,冰淇淋氣墊船短襪(童),250,230,-,-,footer,全產品【依襪型】運動襪,ZH201,全產品,【依襪型】,運動襪,,
ZH23-黑,"in stock",new,午後小時光運動船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH23M-black-F01.jpg,https://www.footer.com.tw/product-detail/ZH23MBLACK?utm_source=FB_dynamic&utm_medium=adGeek,午後小時光運動船短襪,280,230,-,-,footer,全產品【依襪型】運動襪,ZH23,全產品,【依襪型】,運動襪,,
ZH23-綠,"in stock",new,午後小時光運動船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH23M-green-F01.jpg,https://www.footer.com.tw/product-detail/ZH23MGREEN?utm_source=FB_dynamic&utm_medium=adGeek,午後小時光運動船短襪,280,230,-,-,footer,全產品【依襪型】運動襪,ZH23,全產品,【依襪型】,運動襪,,
ZH27-黑,"in stock",new,條紋甜心運動氣墊襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH27M-black-F01.jpg,https://www.footer.com.tw/product-detail/ZH27MBLACK?utm_source=FB_dynamic&utm_medium=adGeek,條紋甜心運動氣墊襪,280,230,-,-,footer,全產品【依襪型】運動襪,ZH27,全產品,【依襪型】,運動襪,,
ZH27-深藍,"in stock",new,條紋甜心運動氣墊襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH27M-darkblue-F01.jpg,https://www.footer.com.tw/product-detail/ZH27MDARKBLUE?utm_source=FB_dynamic&utm_medium=adGeek,條紋甜心運動氣墊襪,280,230,-,-,footer,全產品【依襪型】運動襪,ZH27,全產品,【依襪型】,運動襪,,
ZH65-藍,"in stock",new,都會雙色線條薄襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH65L-blue-F01.jpg,https://www.footer.com.tw/product-detail/ZH65LBLUE?utm_source=FB_dynamic&utm_medium=adGeek,都會雙色線條薄襪,280,230,-,-,footer,全產品【依襪型】微分子襪,ZH65,全產品,【依襪型】,微分子襪,,
ZH65-深灰,"in stock",new,都會雙色線條薄襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH65L-darkgray-F01.jpg,https://www.footer.com.tw/product-detail/ZH65LDARKGRAY?utm_source=FB_dynamic&utm_medium=adGeek,都會雙色線條薄襪,280,230,-,-,footer,全產品【依襪型】微分子襪,ZH65,全產品,【依襪型】,微分子襪,,
ZH710-藍,"in stock",new,雙色條紋船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH710L-blue-F01.jpg,https://www.footer.com.tw/product-detail/ZH710LBLUE?utm_source=FB_dynamic&utm_medium=adGeek,雙色條紋船短襪,280,230,-,-,footer,全產品【依襪型】微分子襪,ZH710,全產品,【依襪型】,微分子襪,,
ZH710-灰,"in stock",new,雙色條紋船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH710L-gray-F01.jpg,https://www.footer.com.tw/product-detail/ZH710LGRAY?utm_source=FB_dynamic&utm_medium=adGeek,雙色條紋船短襪,280,230,-,-,footer,全產品【依襪型】微分子襪,ZH710,全產品,【依襪型】,微分子襪,,
ZH72-藍頭,"in stock",new,混搭條紋船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH72L-blue-F01.jpg,https://www.footer.com.tw/product-detail/ZH72LBLUE?utm_source=FB_dynamic&utm_medium=adGeek,混搭條紋船短襪,280,230,-,-,footer,全產品【依襪型】微分子襪,ZH72,全產品,【依襪型】,微分子襪,,
